Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-07-29 14:43:40 UTC,145,566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin,Ekeler,WAS,RB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 14:35:00 UTC,144,6dc7832f-45d2-4ae6-8c6a-3595e185a18e,Joshua,Palmer,BUF,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 22:47:55 UTC,121,76809c5a-f06d-479a-a218-f22ee3e13a83,Tyjae,Spears,TEN,RB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 17:33:25 UTC,120,a889c484-29f2-47ac-805b-49691067644b,Jared,Goff,DET,QB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 02:54:02 UTC,97,06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre',Harris,LAC,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 02:53:48 UTC,96,fb9df616-a7a2-4339-ab1a-b3e5dfd2278b,Travis,Etienne Jr.,JAX,RB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 19:38:19 UTC,73,a259e591-fec1-4185-a0b2-43a434cc9f49,Sam,LaPorta,DET,TE,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 19:38:08 UTC,72,55ba823b-3e25-4a1d-922d-9c622a052aaf,Khalil,Shakir,BUF,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 17:06:46 UTC,49,c3a3bd66-d55d-44f7-98f6-78450678fa87,Jameson,Williams,DET,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 17:05:34 UTC,48,4bb0512e-9cfd-430d-9742-1fff9f043b18,DeVonta,Smith,PHI,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 02:39:20 UTC,25,0467ab97-0708-4a95-88ef-124455ac4ac1,Josh,Allen,BUF,QB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 02:39:09 UTC,24,1bc16f8e-964e-4946-b3da-bd7b7fe8731e,Bucky,Irving,TB,RB,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 01:50:19 UTC,1,b24eb93f-72bd-4c23-bed6-807d542bab65,Ja'Marr,Chase,CIN,WR,0da0b321-71ad-4aa5-8c30-abbf83cbe2f6,020eee27-2b94-404a-b958-e0a207679d25,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-05 17:12:13 UTC,214,b700e4d6-99b4-48cc-80a5-ca0bf0a54a68,Josh,Reynolds,NYJ,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-03 18:50:04 UTC,195,2521c244-cb3c-497e-b928-9c2f542bb7c3,Kyle,Monangai,CHI,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-03 12:39:46 UTC,190,bdecac5a-bd13-4a2c-94c8-4ff12c29d50a,Darius,Slayton,NYG,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-31 16:04:45 UTC,171,bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec,Pierce,IND,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-31 11:45:06 UTC,166,42be1a8b-6bdd-4bda-a857-3a01bbc6aeac,Wan'Dale,Robinson,NYG,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 23:29:02 UTC,147,91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank,Bigsby,JAX,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 19:42:15 UTC,142,af512904-a1c9-4f40-ac9b-3f04329bc6b8,Javonte,Williams,DAL,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 23:41:31 UTC,123,86d70c50-1438-435a-be56-17fc097d2763,Jordan,Love,GB,QB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 23:03:10 UTC,118,48dddfc4-9fbb-49f7-93ca-49b5bad5b640,Tucker,Kraft,GB,TE,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 18:15:39 UTC,99,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 16:45:36 UTC,94,85474863-13c5-412b-a5fd-cebdd1383524,Jordan,Mason,MIN,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 13:01:13 UTC,75,f234f298-dc09-48a1-8198-168a9c25c28c,Jayden,Reed,GB,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 01:55:19 UTC,70,a259e591-fec1-4185-a0b2-43a434cc9f49,Sam,LaPorta,DET,TE,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 20:46:19 UTC,51,655f249b-461d-426c-97c7-efc20870c660,Zay,Flowers,BAL,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 19:16:38 UTC,46,7db4138f-109b-4b32-8c1b-cd51a4c12d1f,George,Pickens,DAL,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 17:46:15 UTC,27,9ecd270d-e314-466e-8cff-126385d8a9e9,Josh,Jacobs,GB,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 16:03:23 UTC,22,a93a8358-f3eb-4a07-9a85-a13a0b2427a2,Jonathan,Taylor,IND,RB,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-14 17:44:42 UTC,3,fb2b25a4-b791-4ef0-bc45-41099b503a69,Justin,Jefferson,MIN,WR,5e8aa25a-0bf1-45de-8d35-2c2a5c697187,034eae5b-e7aa-4dc3-91a3-3e1e326cdc0a,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 13:55:10 UTC,206,b8b2120d-d09f-4467-b7fc-3e9c32df9f5a,Jordan,Whittington,LAR,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 00:33:30 UTC,203,b760285b-f146-44b7-91a6-80b79734aa3a,Keaton,Mitchell,BAL,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 16:45:06 UTC,182,1dd1d43a-bb2c-4293-b086-af81f7f8a31f,Woody,Marks,HOU,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 14:26:38 UTC,179,3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin,Noel,HOU,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 02:37:01 UTC,158,566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin,Ekeler,WAS,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 02:13:13 UTC,155,427d8203-aea8-4b01-972f-039aa0baa0c3,Isaiah,Likely,BAL,TE,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-26 11:09:24 UTC,134,d97eb184-b572-477a-98c8-e918a0bf1c66,C.J.,Stroud,HOU,QB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 17:30:08 UTC,131,48dddfc4-9fbb-49f7-93ca-49b5bad5b640,Tucker,Kraft,GB,TE,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 18:13:31 UTC,110,96103fd4-acc7-4dba-adcf-ae140cf7d983,David,Njoku,CLE,TE,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 17:19:41 UTC,107,06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre',Harris,LAC,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 12:42:59 UTC,86,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 03:05:13 UTC,83,f234f298-dc09-48a1-8198-168a9c25c28c,Jayden,Reed,GB,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 12:03:08 UTC,62,fbc4cce8-3964-402c-a0a6-dbe13b5ebd86,RJ,Harvey,DEN,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-20 19:32:57 UTC,59,655f249b-461d-426c-97c7-efc20870c660,Zay,Flowers,BAL,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 13:37:04 UTC,38,0f31f57a-5461-4802-811e-f84fde65f9b5,Breece,Hall,NYJ,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 12:51:11 UTC,35,e92d0ab0-3f60-456a-a57f-b689b8107c7a,Jaxon,Smith-Njigba,SEA,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 02:34:13 UTC,14,8f217c44-cc37-44a8-84f9-d82cd3fe91ff,Ashton,Jeanty,LV,RB,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 17:54:07 UTC,11,13c991e1-747d-4cbd-9bdb-a5e017bdb77b,Nico,Collins,HOU,WR,e3ceac71-57f6-4b93-9f5a-febbc6e1de9e,0644eee9-3ae0-4c83-9f50-76df178a3311,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-15 02:59:55 UTC,213,b8b2120d-d09f-4467-b7fc-3e9c32df9f5a,Jordan,Whittington,LAR,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-13 20:56:13 UTC,196,831716ac-821d-4b07-8f37-36886cc43843,Ollie,Gordon,MIA,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-12 21:58:07 UTC,189,0407fcef-4a8c-4e2f-bef3-779851de306f,Tory,Horton,SEA,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 21:49:49 UTC,172,7062199b-47a5-4de1-bc7d-22640861b406,Dont'e,Thornton,LV,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 02:35:38 UTC,165,5517771d-f8e5-4ab2-b023-c06057b9d12a,Isaac,Guerendo,SF,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-09 13:36:04 UTC,148,00403734-5e69-424c-974e-ceefbc335618,Tyler,Allgeier,ATL,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-08 15:31:17 UTC,141,a6b061d0-7d58-45b0-8539-c0dd60cb26f9,Michael,Penix,ATL,QB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-06 21:58:23 UTC,124,8e3162f9-5b76-46e8-b189-777db6212f8b,Dalton,Kincaid,BUF,TE,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-06 00:39:26 UTC,117,76809c5a-f06d-479a-a218-f22ee3e13a83,Tyjae,Spears,TEN,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-04 13:46:15 UTC,100,eefaafc6-b10a-4794-a6dc-4233a1c2263f,Darnell,Mooney,ATL,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-03 17:00:30 UTC,93,d94128a2-2821-4fe3-95ee-ad6a026b85cb,Keon,Coleman,BUF,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-01 21:28:29 UTC,76,a259e591-fec1-4185-a0b2-43a434cc9f49,Sam,LaPorta,DET,TE,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-01 14:33:12 UTC,69,a41974fe-71b2-408e-847d-86405b104654,Emeka,Egbuka,TB,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-30 17:02:45 UTC,52,506c6382-05b9-4090-ada6-aa977ab6afca,Jaylen,Waddle,MIA,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 23:32:13 UTC,45,a547b04a-38e6-435e-9f9d-81a34e7aac6c,Jalen,Hurts,PHI,QB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-28 23:46:16 UTC,28,43973f1b-ff52-44cd-a5d1-43426587f368,Tee,Higgins,CIN,WR,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-28 13:49:13 UTC,21,1bc16f8e-964e-4946-b3da-bd7b7fe8731e,Bucky,Irving,TB,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 16:14:19 UTC,4,0ec23474-d4b8-4dcd-9157-b6de1fb8ff84,Jahmyr,Gibbs,DET,RB,cb08230f-7127-45dc-8bee-402d6d251a84,06976d0e-1920-4de5-9469-de61705c8df9,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-02 04:44:50 UTC,209,383c8d7f-a817-4096-a6b6-a6b1366d87fb,Isaac,TeSlaa,DET,WR,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 14:09:10 UTC,200,1dd1d43a-bb2c-4293-b086-af81f7f8a31f,Woody,Marks,HOU,RB,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 12:51:41 UTC,185,5187785b-3707-4207-aee0-a55778dfb9a1,DJ,Giddens,IND,RB,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 20:15:52 UTC,176,bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec,Pierce,IND,WR,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 23:37:39 UTC,161,91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank,Bigsby,JAX,RB,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 03:27:21 UTC,152,6dc7832f-45d2-4ae6-8c6a-3595e185a18e,Joshua,Palmer,BUF,WR,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 22:58:45 UTC,137,315ad6ba-764f-4118-9deb-03720308a0c2,Dallas,Goedert,PHI,TE,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-24 23:49:02 UTC,128,af512904-a1c9-4f40-ac9b-3f04329bc6b8,Javonte,Williams,DAL,RB,7cdb16b0-8ff3-42d3-aa56-afaedcc2051f,06f50578-6933-442f-8af8-b9d5f62c8332,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
